timestamp,AU12Mean,AU12Variance,AU12ActivationFrequency,AU15MeanAmplitude,AU4MeanActivation,AU4DurationRatio,AU1AU2PeakIntensity,AU20ActivationRate,LipCompressionFrequency,BlinkRate,BlinkClusterDensity,BaselineEyeOpenness,GazeShiftFrequency,EyeContactRatio,DownwardGazeFrequency,MeanHeadVelocity,HeadVelocityPeak,HeadMotionEnergy,LandmarkDisplacementMean,PostureRigidityIndex,OverallAUVariance,FacialEmotionalRange,FacialTransitionFrequency,NearZeroAUActivationRatio,MotionEnergyFloorScore,GestureFrequency,MicroMotionEnergy,ShoulderElevationIndex,ResponseLatencyMean,SpeechOnsetDelay,NodOnsetLatency,PauseDurationMean,ExtendedSilenceRatio,ReactionTimeInstabilityIndex
1772742052.4459558,0.5685698885774598,0,1.0,0.08820290278456377,0.7554437594649661,1.0,0.9866785631766831,1.0,0.0,0,0,0.09447153702004585,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1772742052.486673,0.5720242103353547,0.0,1.0,0.08920199711811343,0.7583490634581191,1.0,0.9888096588838451,1.0,0.0,0.0,0.0,0.09354481627833983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
1772742052.5063386,0.5700392832558702,0.0,1.0,0.08854824619051987,0.7617509192006571,1.0,0.9916962082582983,1.0,0.0,0.0,0.0,0.09407367582772462,0.0,0.0,0.0,0.0036154284949373203,0.004792086088667178,0.018077142474686603,0.003134262769058797,0.2999979198692304,8.949254105299275e-07,0.001036296527368452,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0
1772742052.529993,0.5716925108295774,0.0,1.0,0.08896355357374802,0.7654985473414984,1.0,0.9941873457808088,1.0,0.0,0.0,0.0,0.09421867438955654,0.0,0.0,0.0,0.00540572635897829,0.006610068738641469,0.027028631794891452,0.005129654818712279,0.5099983389974565,1.2274942886668556e-06,0.0017617040965263683,0.0,0.0,0.5569999999999999,0.0,0.0003134262769058797,0.0,0.0,0.0,0.0,0.005,0.5569999999999999,3.3238635541010805e-05
1772742052.560235,0.5724907321369626,8.134480482443871e-06,1.0,0.08975410083711975,0.7682108884975023,1.0,0.9959311420465662,1.0,0.0,0.0,0.0,0.09444183986651063,0.0,0.0,0.0,0.007203903836938662,0.00886284184557597,0.0360195191846933,0.006818294877928991,0.6569974539302161,1.4334713284585943e-06,0.00226948939493691,0.0,0.0,0.5398999999999999,0.0,0.0008391922129169465,0.0,0.0,0.0,0.0,0.0085,0.5398999999999999,4.8274925500019584e-05
1772742052.5971992,0.5680236238332764,2.2090268107752027e-05,1.0,0.08908151422065964,0.767259013408145,1.0,0.9971517994325962,1.0,0.0,0.0,0.0,0.09474441436041448,0.0,0.0,0.0,0.00895497909329332,0.010793820735035695,0.0447748954664666,0.008217765302262354,0.7598970597673524,1.637783126991473e-06,0.0027648956443066556,0.0,0.0,0.49792999999999993,0.0,0.0014923672969838664,0.0,0.0,0.0,0.0,0.010950000000000001,0.49792999999999993,5.282796644500345e-05
1772742052.6356583,0.5664415919548804,3.1589271524858924e-05,1.0,0.08919691159564475,0.7660179368108133,1.0,0.9980062596028174,1.0,0.0,0.0,0.0,0.0948221293745122,0.0,0.0,0.0,0.009818441742338887,0.011674168928106451,0.04909220871169444,0.009416270924738249,0.8319270546925699,2.0351526493129085e-06,0.0032755594421204973,0.0,0.0,0.4485509999999999,0.0,0.002209655996286828,0.0,0.0,0.0,0.0,0.012665000000000001,0.4485509999999999,5.559032525537e-05
1772742052.6688929,0.5590348712433757,6.092091200263252e-05,1.0,0.08892108392007826,0.7688556100626155,1.0,0.9986043817219721,1.0,0.0,0.0,0.0,0.09499810283746753,0.0,0.0,0.0,0.010516826666004661,0.012484578387032774,0.0525841333300233,0.010329399032480516,0.882347763702773,2.7834860174490267e-06,0.004107633664108989,0.0,0.0,0.3996999857142856,0.0,0.002948884141373665,0.0,0.0,0.0,0.0,0.0138655,0.3996999857142856,5.7230944280497225e-05
1772742052.6930945,0.5567129047387833,8.333937051089148e-05,1.0,0.08819602846889119,0.7694214823843464,1.0,0.9990230672053804,1.0,0.0,0.0,0.0,0.09515882159989728,0.0,0.0,0.0,0.010921367610229167,0.012739140517143314,0.05460683805114583,0.010771446891873874,0.9176425794077737,7.009159195320956e-06,0.006912101832952348,0.0,0.0,0.35478998999999994,0.0,0.0036784306886558597,0.0,0.0,0.0,0.0,0.01470585,0.35478998999999994,5.585867147057355e-05
1772742052.734059,0.5550203790123797,9.958238260802509e-05,1.0,0.08777067247253208,0.7726927481178572,1.0,0.9993161470437661,1.0,0.0,0.0,0.0,0.09516704246507302,0.0,0.0,0.0,0.010929736809193086,0.012890266207949263,0.05464868404596542,0.011081898094359183,0.9423480251144276,1.3549138269339644e-05,0.009571819502520413,0.0,0.0,0.3150196596666666,0.0,0.004368804635960936,0.0,0.0,0.0,0.0,0.015294095,0.3150196596666666,5.4841980370712345e-05
