timestamp,AU12Mean,AU12Variance,AU12ActivationFrequency,AU15MeanAmplitude,AU4MeanActivation,AU4DurationRatio,AU1AU2PeakIntensity,AU20ActivationRate,LipCompressionFrequency,BlinkRate,BlinkClusterDensity,BaselineEyeOpenness,GazeShiftFrequency,EyeContactRatio,DownwardGazeFrequency,MeanHeadVelocity,HeadVelocityPeak,HeadMotionEnergy,LandmarkDisplacementMean,PostureRigidityIndex,OverallAUVariance,FacialEmotionalRange,FacialTransitionFrequency,NearZeroAUActivationRatio,MotionEnergyFloorScore,GestureFrequency,MicroMotionEnergy,ShoulderElevationIndex,ResponseLatencyMean,SpeechOnsetDelay,NodOnsetLatency,PauseDurationMean,ExtendedSilenceRatio,ReactionTimeInstabilityIndex
1772781458.7646272,0.4996275890075404,0,1.0,0.07715402884138516,0.7506153756969529,1.0,0.9676889471022226,1.0,0.0,0,0,0.10955567058710462,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1772781458.814765,0.503371054301769,0.0,1.0,0.07806643637999156,0.7609988810154452,1.0,0.9773822629715558,1.0,0.0,0.0,0.0,0.11009837814292156,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
1772781458.857609,0.5040966603150118,0.0,1.0,0.07892528487112531,0.735803586630814,1.0,0.984167584080089,1.0,0.0,0.0,0.0,0.11036263280731543,0.51,0.0,1.0,0.03105594416930375,0.03349234140871055,0.15527972084651875,0.03183059445123728,0.29998382503794385,1.0510149306820442e-06,0.0011230395882685762,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0
1772781458.9016683,0.5264328881043383,0.0,1.0,0.08099034675283849,0.7286834090999748,1.0,0.9889173088560623,1.0,0.0,0.0,0.0,0.11074734277676437,0.657,0.0,0.9249999999999999,0.07110404809318754,0.0788454028510104,0.35552024046593766,0.07472392884450015,0.5098956721274334,1.8861316130378275e-06,0.0021268491040294154,0.0,0.0,0.5569999999999999,0.0,0.003183059445123728,0.0,0.0,0.0,0.005578908920288086,0.005,0.5569999999999999,3.989855758845806e-06
1772781458.9411025,0.517941468138011,0.00027474779402908835,1.0,0.07944510924564141,0.7265555087115866,1.0,0.9922421161992436,1.0,0.0,0.0,0.0,0.11099468499280443,0.7599,0.0,0.8274999999999999,0.10303167110587999,0.11614046717490895,0.5151583555293999,0.1083384968307379,0.6568221395969547,3.476639109243183e-05,0.009530384101859963,0.0,0.0,0.5398999999999999,0.075,0.010219730858766915,0.0,0.008222465515136718,0.0,0.009484145164489746,0.0085,0.5398999999999999,5.8469915203810766e-06
1772781459.0073655,0.5154160638540586,0.0004248968529807696,1.0,0.07962082921780052,0.7368290163588712,1.0,0.9945694813394705,1.0,0.0,0.0,0.0,0.11146274288197024,0.8319300000000001,0.0,0.72925,0.08648072396329509,0.10236756765035812,0.4324036198164754,0.09006510171297988,0.759668875535116,5.547971363959965e-05,0.014712858600341345,0.0,0.0,0.49792999999999993,0.1725,0.020047392808725358,0.0,0.01397819137573242,0.0,0.012217810535430907,0.010950000000000001,0.49792999999999993,8.578036496653378e-06
1772781459.062612,0.5113275319218835,0.0005056018867159361,1.0,0.07771856574752435,0.7683616005938674,1.0,0.9961986369376292,1.0,0.0,0.0,0.0,0.11139809734196665,0.8823509999999999,0.0,0.6390464285714285,0.10705751788952184,0.13277331807961537,0.5352875894476091,0.1125474380075279,0.8312430906547831,6.588167590194815e-05,0.018340590749278313,0.0,0.0,0.4485509999999999,0.27075,0.02928108105808051,0.0,0.01800719947814941,0.0,0.01413137629508972,0.012665000000000001,0.4485509999999999,3.313015791453846e-05
1772781459.2370179,0.488621491371433,0.0007431052227496983,0.9624999999999999,0.0757755715951974,0.7522372809962101,1.0,0.9973390458563405,1.0,0.0,0.0,0.0,0.11241144666893517,0.9176456999999998,0.0,0.5973324999999999,0.1800206020754787,0.21063406826036635,0.9001030103773935,0.18182934974005693,0.8810828155016652,6.930054189494117e-05,0.02088000325353419,0.0,0.0,0.3996999857142856,0.3609535714285714,0.03838985216266992,0.0,0.020827505149841302,0.0,0.015470872326850888,0.0138655,0.3996999857142856,4.7665546945518666e-05
1772781459.288007,0.4714173655159396,0.0010277964206902286,0.9070833333333332,0.0731586022675364,0.7507429325237427,1.0,0.9981373320994382,1.0,0.0,0.0,0.0,0.11087582066390805,0.9423519899999997,0.0,0.5847994166666666,0.23546718589105964,0.28143085508694426,1.1773359294552983,0.23582708343975917,0.9160896154756648,8.548377477733056e-05,0.02595942129734552,0.0,0.0,0.35478998999999994,0.44016749999999993,0.04934795562338294,0.0,0.022801719120025626,0.0,0.016408519549083705,0.01470585,0.35478998999999994,0.000625953627943339
1772781459.33106,0.4584461693278328,0.0013039590360455894,0.8449583333333331,0.0715596523790954,0.7445347310393441,1.0,0.9986961324696066,1.0,0.0,0.0,0.0,0.11025315056024926,0.9263130596666664,0.0,0.5893595916666665,0.18491100094631133,0.2213705737683819,0.9245550047315568,0.186166608695747,0.941182880012412,0.00013312878151499274,0.03467625168466147,0.0,0.0,0.3150196596666666,0.50811725,0.06238230203726136,0.0,0.02418366889915466,0.0,0.017064872604646678,0.015294095,0.3150196596666666,0.0009656098529959372
1772781459.6286004,0.45941542840601957,0.0014641109072646825,0.8096526515151513,0.07209662985100918,0.7421517972313265,1.0,0.9990872927287247,1.0,0.0,0.0,0.0,0.11070357079988333,0.9184191417666665,0.0,0.6034608050757574,0.1467831520273211,0.17681961018549902,0.7339157601366056,0.1485705901075757,0.9586923286669178,0.00021579760730215542,0.04466939181221469,0.0,0.0,0.28051376176666665,0.5656820749999999,0.07430746947775933,0.0,0.025151033744544977,0.0,0.01752431974354076,0.0157058665,0.28051376176666665,0.001159591097921095
1772781459.6776571,0.48600728806007754,0.0016143596226864652,0.7917568560606059,0.07584410101890915,0.7393537330156448,1.0,0.9993611049101072,1.0,0.0,0.0,0.0,0.11166272545414645,0.9156206719639393,0.0,0.6224225635530302,0.14481463637345765,0.17385944120039923,0.7240731818672883,0.14502008627094692,0.9709024646415215,0.00030269527330547093,0.05166458990150194,0.0,0.0,0.2509050877821212,0.6141592706818181,0.08392157022979849,0.0,0.0258281891363182,0.05183838844299316,0.017845932740766617,0.015994106549999998,0.2509050877821212,0.002733058676691687
1772781459.7164357,0.4972352774202927,0.0016945354249002166,0.7849990300116549,0.07749958291382732,0.7375581578874254,1.0,0.999552773437075,1.0,0.0,0.0,0.0,0.11280984376124442,0.9159344703747574,0.0,0.6433881021794288,0.13216492642372996,0.1532147641831536,0.6608246321186498,0.1323228482973513,0.9796295610233832,0.0003531802916048282,0.056561228564003016,0.0,0.0,0.2256335614474848,0.6549114894772726,0.09161808111338567,0.0,0.02630219791055946,0.08812526035308837,0.018071061838824717,0.016195874585,0.2256335614474848,0.0036943880897622235
1772781459.755976,0.48411544262901396,0.0017444478246573612,0.7852136067224442,0.07725955669422982,0.732822644899282,1.0,0.9996869414059524,1.0,0.0,0.0,0.0,0.11445743796983164,0.9180772061854071,0.0,0.6646573858113144,0.09900705140634686,0.11447853332469572,0.49503525703173434,0.09808227685816201,0.9857399964770727,0.0003777413329634406,0.05998887562775376,0.0,0.0,0.2040973391670855,0.6892072734033217,0.09753055200394889,0.0,0.02663400405252834,0.11352607069015502,0.018228652207465387,0.016337112209499998,0.2040973391670855,0.0042637013332467765
1772781459.9646707,0.48202013359438867,0.0017462665901091725,0.7896495247057109,0.07747487900875008,0.7339558072656963,1.0,0.9997808589841666,1.0,0.0,0.0,0.0,0.11596108516988546,0.9212254729012135,0.0,0.68526017006792,0.08094964509381533,0.0986427365691577,0.40474822546907674,0.0825349840388203,0.9899636467390116,0.000388116321138404,0.06238822857237929,0.0,0.0,0.18572528027410268,0.7181593770966108,0.1013854807582624,0.0,0.02686626835190655,0.13130663792610167,0.018338965465513855,0.016435978546649996,0.18572528027410268,0.004566876179325233
1772781460.021835,0.48107294985285043,0.0017172902763914158,0.7965046672939976,0.07746045479622193,0.7313254984571098,1.0,0.9998466012889164,1.0,0.0,0.0,0.0,0.11723225419543368,0.9248578310308493,0.0,0.7046821190475439,0.06583573452088062,0.08729027918438864,0.32917867260440314,0.0652804782161726,0.9928701128790205,0.0003900553186909364,0.06406777563361715,0.0,0.0,0.17000769619187187,0.7427115639676275,0.10352702427669172,0.0,0.027028853361471303,0.14375303499126432,0.018416184746147785,0.016505184982654998,0.17000769619187187,0.0050150801564688265
1772781460.0644813,0.4853764149804429,0.0016683463046545588,0.8046120906352101,0.07788558159969376,0.731076799580233,1.0,0.9998926209022414,1.0,0.0,0.0,0.0,0.11845122167377783,0.9286504817215945,0.0,0.7226892480391629,0.05351357613286137,0.06957956040019556,0.26756788066430687,0.05301953442028989,0.9950078421976427,0.00038681670583332875,0.06524345857648366,0.0,0.0,0.1565053873343103,0.7636480947773392,0.10421528947202623,0.0,0.027142662868166627,0.15246551293687818,0.018470238242591534,0.016553629487858497,0.1565053873343103,0.005222823551343307
1772781460.5647109,0.4681518262488358,0.0016697687532646124,0.7965617967779803,0.07616301877963583,0.7301513597549815,1.0,0.999924834631569,1.0,0.0,0.0,0.0,0.11945593077642498,0.9324082783815867,0.016666666666666666,0.7392158069607473,0.10790311422492352,0.1265281846634631,0.5395155711246176,0.10583907717974561,0.9964399400744519,0.0003787995714151023,0.06606643663649021,0.0,0.0,0.14484788878107602,0.7816124898735491,0.1037652802762748,0.0,0.027222329522853354,0.15856424749880788,0.01850807569010216,0.016587540641500947,0.14484788878107602,0.00529101824211735
1772781460.6110344,0.4636444579408179,0.0016615466401788334,0.7944353630077441,0.07594818133566089,0.72716645417027,1.0,0.9999473842420983,1.0,0.0,0.0,0.0,0.12020660885307188,0.936019128200444,0.04324561403508771,0.754293170135681,0.1587709931196939,0.18129800243958663,0.7938549655984694,0.1543854531006973,0.9974041426089373,0.00037649248994412084,0.0666425212784948,0.0,0.0,0.13472685548008653,0.7971287429114844,0.10350233747858587,0.0,0.027278096181134068,0.16283336169215867,0.018534561903359593,0.01661127844905066,0.13472685548008653,0.00815831063778603
1772781460.6467023,0.4923195057701679,0.0017091392595928044,0.7961047541054208,0.07777406324612145,0.7292550276055941,1.0,0.9999631689694688,1.0,0.0,0.0,0.0,0.12104109399875321,0.9394239160561002,0.07527192982456139,0.7680052190949767,0.14243345572759364,0.1613254252793563,0.7121672786379681,0.14007200336991008,0.9981723325011864,0.0003803070688709687,0.06704578052789802,0.0,0.0,0.12588774620448162,0.8106216989854074,0.10413138250152022,0.0,0.02731713284193056,0.16582174162750424,0.0185531022526398,0.016627894914335462,0.12588774620448162,0.009973783261760034
1772781460.6848588,0.5026774767103512,0.0017359900954403902,0.8001304707309375,0.07865516835291059,0.734975987602701,1.0,0.9999742182786282,1.0,0.0,0.0,0.0,0.12185431645526024,0.9425967412392702,0.09554749373433583,0.7804607962236265,0.1455117383888248,0.1608746626092128,0.727558691944124,0.14560245904144042,0.9986982404129193,0.00037723916131737496,0.06732806200248026,0.0,0.0,0.11812142234313713,0.8224351892897851,0.10508880675479743,0.0,0.027344458504488106,0.16791360758224613,0.018566080497135946,0.016639526440034823,0.11812142234313713,0.011087216236141059
1772781460.7228346,0.503314576194189,0.001732826899445313,0.8055458749662017,0.07834348683212253,0.7356214946345919,1.0,0.9999819527950398,1.0,0.0,0.0,0.0,0.12271028544750581,0.9455320045817748,0.10779233652312598,0.791777102811084,0.14636182136198447,0.15812528668947312,0.7318091068099224,0.14690156376445943,0.9990854851139961,0.00037205994246999224,0.06752565903468784,0.0,0.0,0.11125642421162456,0.8328474896457067,0.10630585605155332,0.0,0.02736358646827839,0.16937791375056543,0.018575165268283247,0.016647668508024377,0.11125642421162456,0.011714191590289743
1772781460.7589853,0.5095845959111623,0.001721546916089126,0.8117081994328629,0.07878337292417086,0.736854053406397,1.0,0.9999873669565278,1.0,0.0,0.0,0.0,0.12360143997956913,0.9482360395708787,0.11458507034879686,0.8020700589242805,0.1459707897353412,0.15781044256823157,0.7298539486767059,0.1448001284311335,0.9993473027070245,0.00036569136463631595,0.06766397695723314,0.0,0.0,0.10515222422086445,0.8420841518429036,0.10767264409592528,0.0,0.027376976042931593,0.17040292806838897,0.018581524608086358,0.016653367955617063,0.10515222422086445,0.01201065477683697
