timestamp,S_AU12Mean,S_AU12Variance,S_AU12ActivationFrequency,S_AU15MeanAmplitude,S_AU4MeanActivation,S_AU4DurationRatio,S_AU1AU2PeakIntensity,S_AU20ActivationRate,S_LipCompressionFrequency,S_BlinkRate,S_BlinkClusterDensity,S_BaselineEyeOpenness,S_GazeShiftFrequency,S_EyeContactRatio,S_DownwardGazeFrequency,S_MeanHeadVelocity,S_HeadVelocityPeak,S_HeadMotionEnergy,S_LandmarkDisplacementMean,S_PostureRigidityIndex,S_OverallAUVariance,S_FacialEmotionalRange,S_FacialTransitionFrequency,S_NearZeroAUActivationRatio,S_MotionEnergyFloorScore,S_GestureFrequency,S_MicroMotionEnergy,S_ShoulderElevationIndex,S_ResponseLatencyMean,S_SpeechOnsetDelay,S_NodOnsetLatency,S_PauseDurationMean,S_ExtendedSilenceRatio,S_ReactionTimeInstabilityIndex
1772782019.2528634,0.6160776292747586,0,1.0,0.09560950061224949,0.7605983560456583,1.0,0.9864617323421968,1.0,0.0,0,0,0.09816898964897063,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1772782019.288519,0.6165470655722327,0.0,1.0,0.09340182198756766,0.7610273745056029,1.0,0.9903359590658473,1.0,0.0,0.0,0.0,0.09891406090320636,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
1772782019.314487,0.616448995467023,0.0,1.0,0.09179118279948119,0.7684570641300095,1.0,0.993235171346093,1.0,0.0,0.0,0.0,0.09948140708833199,0.0,1.0,0.0,0.002108251559432657,0.0034853963134518218,0.010541257797163287,0.0036268850049575854,0.2999982172699185,1.652778280396372e-08,0.00014083088924222718,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0
1772782019.3505623,0.6228473560545793,0.0,1.0,0.09112415088448053,0.7762048589648372,1.0,0.995264619942265,1.0,0.0,0.0,0.0,0.09979510228463653,0.0,1.0,0.0,0.00650649679653962,0.00957051831477001,0.032532483982698104,0.0065072177143603235,0.5099932213126396,2.3832815685407536e-08,0.00023941251171178622,0.0,0.0,0.5569999999999999,0.0,0.0003626885004957585,0.0,0.0,0.0,0.0,0.005,0.5569999999999999,7.038463354547275e-06
1772782019.3850589,0.6272597556303012,3.1901914153195726e-05,1.0,0.09070473754231671,0.7778046663386585,1.0,0.9966852339595855,1.0,0.0,0.0,0.0,0.09989583643079411,0.0,1.0,0.0,0.008261489695327986,0.010992594458019554,0.04130744847663993,0.00788680642141053,0.6569944880468792,2.3947413473943005e-06,0.0021985067921444557,0.0,0.0,0.5398999999999999,0.0,0.0010139396542958742,0.0,0.0,0.0,0.0,0.0085,0.5398999999999999,1.1466242401638738e-05
1772782019.4619849,0.6356513006991602,8.686029125466477e-05,1.0,0.09071737302310863,0.779277516847349,1.0,0.9976796637717098,1.0,0.0,0.0,0.0,0.09988457314125172,0.0,1.0,0.0,0.009284869035432656,0.014093043118540845,0.04642434517716328,0.009374204067470037,0.7598888800418109,7.711998105305077e-06,0.004893592661163902,0.0,0.0,0.49792999999999993,0.0,0.001791012306450818,0.0,0.0,0.0,0.0,0.010950000000000001,0.49792999999999993,1.314043526815567e-05
1772782019.504673,0.6375472414956733,0.00012130346396998944,1.0,0.09088504169811797,0.7809685189858028,1.0,0.9983757646401967,1.0,0.0,0.0,0.0,0.09991966652855394,0.0,1.0,0.0,0.010337832889943827,0.01627099768538853,0.05168916444971913,0.01104858769423122,0.8319157843980158,2.0849742254200777e-05,0.009297616290135206,0.0,0.0,0.4485509999999999,0.0,0.0026234642749254963,0.0,0.0,0.0,0.0,0.012665000000000001,0.4485509999999999,0.00010569925697424197
1772782019.5443764,0.640079933455785,0.0001444742282291878,1.0,0.09102694469689615,0.7799703598114246,1.0,0.9988630352481376,1.0,0.0,0.0,0.0,0.09989442746109785,0.0,1.0,0.0,0.011687590745855153,0.018154304328268044,0.058437953729275766,0.012812988341731116,0.8823328393485568,3.618724269094808e-05,0.012949215069369054,0.0,0.0,0.3996999857142856,0.0,0.0034840121739805486,0.0,0.0,0.0,0.0,0.0138655,0.3996999857142856,0.00015443803247193537
1772782019.586912,0.6416911549857702,0.000158266413197704,1.0,0.09092156892359533,0.7774707668157586,1.0,0.9992041246736962,1.0,0.0,0.0,0.0,0.09965998866704462,0.0,1.0,0.0,0.01328872908446449,0.01961520287984248,0.06644364542232245,0.014710245066457092,0.9176249018694893,5.2061239331475904e-05,0.016265141802866236,0.0,0.0,0.35478998999999994,0.0,0.004360934368442414,0.0,0.0,0.0,0.0,0.01470585,0.35478998999999994,0.00017725096506033237
1772782019.6367552,0.6423418106104176,0.00016438504340402215,1.0,0.09051997945190846,0.7720064838068355,1.0,0.9994428872715873,1.0,0.0,0.0,0.0,0.09939030285190739,0.0,0.97,0.0,0.014410438437466679,0.020052361341676445,0.07205219218733341,0.01615445902703868,0.9423307379503021,6.698909952082156e-05,0.019069656975309848,0.0,0.0,0.3150196596666666,0.0,0.00525155186826362,0.0,0.0,0.0,0.0,0.015294095,0.3150196596666666,0.00018460301459531737
1772782019.6607091,0.6505204846764793,0.00019216492026250182,1.0,0.09003082600282677,0.7636118833500606,1.0,0.9996100210901111,1.0,0.0,0.0,0.0,0.0987330937324167,0.0,0.9244545454545454,0.0,0.015415353574048954,0.021035738618013965,0.07707676787024478,0.017468224346261076,0.9596248684026972,7.975403667527414e-05,0.021228014283414594,0.0,0.0,0.28051376176666665,0.0,0.006139728107914231,0.0,0.0,0.0,0.0,0.0157058665,0.28051376176666665,0.00018496207304633644
1772782019.6834304,0.6502103462444164,0.0002077776885228483,1.0,0.08870873728717144,0.7593349695743026,1.0,0.9997270147630777,1.0,0.0,0.0,0.0,0.09715579899397891,0.0,0.8721181818181817,0.0,0.016439908166700996,0.02164340867244624,0.08219954083350499,0.018378878791741892,0.9717299628290684,9.650230416201767e-05,0.02519246661890641,0.0,0.0,0.2509050877821212,0.0,0.007013890157828625,0.0,0.0,0.0,0.0,0.015994106549999998,0.2509050877821212,0.00018908178699356365
1772782019.7218862,0.6545798512052966,0.0002264236068953693,1.0,0.08880215117424387,0.7569581405539781,1.0,0.9998089103341543,1.0,0.0,0.0,0.0,0.09508431998347866,0.0,0.8181750349650347,0.0,0.016673433172743595,0.02245094931195142,0.08336716586371798,0.018512440687126423,0.9802042351604616,0.00011281922837784203,0.02796758325375068,0.0,0.0,0.2256335614474848,0.0,0.007858935522371525,0.0,0.0,0.0,0.0,0.016195874585,0.2256335614474848,0.00019463628824524634
1772782019.7624533,0.6504482985138574,0.00023370612380716567,1.0,0.08854587841273376,0.7568217852574984,1.0,0.999866237233908,1.0,0.0,0.0,0.0,0.09274793223018446,0.0,0.7655796673326671,0.0,0.015549688604155386,0.020435271162342908,0.07774844302077694,0.017641203682500054,0.9861405111941727,0.00013058548990027878,0.031127974856786873,0.0,0.0,0.2040973391670855,0.0,0.008650814954032051,0.0,0.0,0.0,0.0,0.016337112209499998,0.2040973391670855,0.00019334532686799167
1772782019.7826972,0.6473329540240449,0.00023383416588635395,1.0,0.08808080665654322,0.7569578993214758,1.0,0.9999063660637355,1.0,0.0,0.0,0.0,0.09044507166137675,0.0,0.715905767132867,0.0,0.013821684074299248,0.01760077814675659,0.06910842037149624,0.015563125811531556,0.9902980068023022,0.00014423634127448006,0.033340248978912204,0.0,0.0,0.18572528027410268,0.0,0.009358187771649993,0.0,0.0,0.0,0.0,0.016435978546649996,0.18572528027410268,0.00018809613318003027
1772782019.802755,0.6458239700506903,0.00022954511267473282,1.0,0.08708877428054515,0.7607552291055143,1.0,0.9999344562446149,1.0,0.0,0.0,0.0,0.08846175042238306,0.0,0.6698840369930068,0.0,0.013190871546563449,0.01722905245422225,0.06595435773281724,0.013463037438055638,0.9932052506710167,0.00015272078121279323,0.03488884086439994,0.0,0.0,0.17000769619187187,0.0,0.009944436773291345,0.0,0.0,0.0,0.0,0.016505184982654998,0.17000769619187187,0.0001878029609485384
1772782019.8261704,0.6438661668372091,0.00022275289914607367,1.0,0.08659140502732171,0.7678128062036351,1.0,0.9999541193712302,1.0,0.0,0.0,0.0,0.08687489288249467,0.0,0.6277423553068695,0.0,0.012736276457827597,0.016812878782231287,0.06368138228913799,0.012259465487084582,0.9952402534877409,0.0001569081531936425,0.03597285518424135,0.0,0.0,0.1565053873343103,0.0,0.010395136443082814,0.0,0.0,0.0,0.0,0.016553629487858497,0.1565053873343103,0.00018976130872282979
1772782019.8487716,0.6408726761684908,0.00021544260410557314,1.0,0.08666941087041456,0.7739695556750207,1.0,0.9999678835598611,1.0,0.0,0.0,0.0,0.08588940508192626,0.0,0.5894196487148086,0.0,0.013862922413314986,0.018050194863634725,0.06931461206657494,0.013400105453372821,0.9966652443286086,0.00015763311399727225,0.036731665208130336,0.0,0.0,0.14484788878107602,0.0,0.01072496791454546,0.0,0.0,0.0,0.0,0.016587540641500947,0.14484788878107602,0.00019057177119613115
1772782019.8706253,0.639708275816202,0.0002074333853268553,1.0,0.08717431675635642,0.7746566523620059,1.0,0.9999775184919026,1.0,0.0,0.0,0.0,0.08532398875973493,0.0,0.5546990172582607,0.0,0.015601912300414137,0.021173237715505226,0.0780095615020707,0.015422272145747096,0.9976581467023591,0.0001556533147642489,0.03726283222485263,0.0,0.0,0.13472685548008653,0.0,0.010987608790770665,0.0,0.0,0.0,0.0,0.01661127844905066,0.13472685548008653,0.0001906500595992859
1772782019.894597,0.6436733157649588,0.00020109451133606935,1.0,0.08761747755814338,0.7757391733070457,1.0,0.9999842629443318,1.0,0.0,0.0,0.0,0.08509467039708218,0.0,0.5232893120807824,0.0,0.017458881580059538,0.023828185734041267,0.08729440790029769,0.017743542964845378,0.9983494722153192,0.0001519379882062238,0.037634649136558236,0.0,0.0,0.12588774620448162,0.0,0.011231802161661746,0.0,0.0,0.0,0.0,0.016627894914335462,0.12588774620448162,0.00019026687293776864
